filename,landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,landmark_6_x,landmark_6_y,landmark_7_x,landmark_7_y,landmark_8_x,landmark_8_y,landmark_9_x,landmark_9_y,landmark_10_x,landmark_10_y,landmark_11_x,landmark_11_y,landmark_12_x,landmark_12_y,landmark_13_x,landmark_13_y,landmark_14_x,landmark_14_y,landmark_15_x,landmark_15_y,landmark_16_x,landmark_16_y,landmark_17_x,landmark_17_y,landmark_18_x,landmark_18_y,landmark_19_x,landmark_19_y,landmark_20_x,landmark_20_y,landmark_21_x,landmark_21_y,landmark_22_x,landmark_22_y,landmark_23_x,landmark_23_y,landmark_24_x,landmark_24_y,landmark_25_x,landmark_25_y,landmark_26_x,landmark_26_y,landmark_27_x,landmark_27_y,landmark_28_x,landmark_28_y
train/010.jpg,94.54951544701362,160.95135092069458,198.65471596890848,165.84870781543697,139.98341059813418,165.7032417689127,159.86377026881368,168.66105137911885,116.03000162812151,157.1207450333507,115.593603489218,162.30903402047232,182.02309800014513,159.9815772787611,182.02309800014513,164.9759115376299,107.931708774116,173.97670852391536,189.5931100768387,174.38856182877475,134.7138518476324,176.07879533521188,165.50553087507487,176.62378080453462,123.14381033004251,168.6233941118786,122.10133098186111,177.16876627385736,176.45506750874523,169.70713664612796,178.70196474417,178.57015748116527,121.62563652206981,171.9828402561514,176.6107776427418,173.26122045772917,132.76218954777346,211.87388065511777,168.16370807295698,212.19281325428094,153.06756503809154,211.23601545612212,152.5360107059298,221.97341296685985,119.71013324905356,228.52602062158016,174.45089596502737,231.12118952375437,149.36426324088683,230.11772421540448,149.7794902657701,234.99664175175965,149.50267224962744,238.97590073531654,149.98710377754247,247.1074299630214,148.12688670855505,274.35185912340233
train/011.jpg,249.5029581153862,105.93880199782524,352.98645648953715,118.00418844570524,280.3028626856499,116.34480293864104,303.1124451053195,116.66999046794416,267.66700440037357,106.07816808188647,266.4591650055224,113.13938300575182,325.84073064266335,108.63321295565012,329.7429809953394,114.34722240060303,256.6879509654082,125.30229745110904,339.2212878000397,131.3485598799892,281.5406861021439,129.197129077027,309.24963109788604,129.79062722962203,270.23454629632533,119.72489856279452,268.14988403574426,130.79215536170418,324.34674035241216,123.37342845504541,325.199893946735,134.9837360641793,271.90746921404013,124.66577068238207,326.7526334882677,128.78984096948864,269.82431141059055,162.99588041127572,303.9986769053565,166.99828357726392,279.2658778536342,161.35386885591865,283.37090674202693,173.77158124298208,263.83112515834364,186.26215307786075,318.2301766546177,190.35018954913653,286.20211950830236,184.6406313400308,287.10296491861175,189.65533745610432,286.47237313118745,194.18959268681797,285.6616122625322,204.1589485580354,287.1636218428443,233.40099113277415
train/012.jpg,111.33963246473941,94.97508800840416,211.77536042224972,99.06802679475409,143.3659618720826,98.57619451752541,169.12008838515555,96.8771375599715,129.63937013676914,88.69483694905558,128.7004176078047,94.28384009841382,187.98856301755927,89.27609327673787,192.05735731080298,95.66991287964626,118.20733500672914,111.02937143725038,202.74326768209946,115.75550128823382,143.2967548131573,111.85373808811741,171.6345376438227,115.35908845521742,132.05848684135887,105.62797777347551,130.07104637246715,115.54546700254582,186.88173648090375,108.97418953503355,187.14338328742315,121.08234353350306,133.92585651540875,110.93427066204617,188.7856650235211,114.85873374038508,134.26287440638077,145.4876566653331,169.22825968763274,147.6935146723635,147.65475952426436,135.56774176370962,148.05155612018027,152.3323979476768,127.50435904796812,170.7935643326719,178.44493227172538,173.08919193897998,148.91457654785467,163.48671431366347,149.63865792718173,168.6421737371117,149.841400713521,175.96987729960549,149.20420909969192,183.09483807575995,147.23239068630278,211.29867671246083
train/013.jpg,51.257423096405375,133.35466500134714,153.49233377523123,137.90823142526037,87.68595448771114,133.2077757618661,116.91691314444438,134.52977891719573,68.7372425946529,127.9197631405475,68.60634129956956,131.78684720040238,136.0125142769837,130.85754793016892,136.0125142769837,134.82355739615787,61.93568538422964,144.99173310573102,144.91926942232942,148.60333441788643,88.38234037885202,146.5646046878701,116.84131046645007,147.28740521643618,75.44397078645109,140.288326788204,74.88366029933066,150.1481904752273,129.17694606326677,143.63338039620146,129.5763673963146,152.8729003296134,74.92368247696564,144.90768653287444,129.86932973635962,147.3522411438926,82.68083979718512,173.29523533463626,117.96101196788554,176.3261854757409,95.80183607965598,172.85786879188723,96.239202622405,181.9332245537373,76.65753716891828,192.88466175561226,130.04189050367958,195.79398633056664,100.31770690021476,190.99184817693012,100.49296741715816,195.79398633056664,100.878540553357,201.47242706584402,101.26411368955583,210.65607813229906,102.87580961349441,234.10873941214055
train/014.jpg,238.05713115104493,146.87606207417593,344.226227859355,159.36654403941498,274.43813814567744,154.2613073637506,295.65213132607073,155.15348464675066,255.10763034194576,141.72125999318078,253.91806063127902,148.95780906892213,325.440939505626,149.35433230509145,326.33311678862606,156.44218516699942,247.69183179777048,159.85438404581672,332.1266674683248,168.46097964934145,272.9914829243371,163.5079050939409,305.0874689014517,167.16142614098567,260.8138651356711,154.88088120076088,258.50389698942155,167.17556880330383,320.39925775643724,162.02763979181626,318.64399624724814,174.19818624878346,261.0912184536616,159.48667483094175,315.7337506638548,165.74715992859964,263.5807444749987,202.90534618983256,295.8577359669674,205.18755770918324,274.66577185608975,199.9710742359191,275.8612159852221,212.46889922504968,257.7015531835006,222.46121136745535,312.2783506539034,226.76414936037565,279.59294022667257,218.9579285685919,278.89902456175713,224.97186432939307,280.0225070671153,232.77015465727376,278.7007629436725,244.13715411823412,279.41582651484794,265.1396682381857
train/015.jpg,130.77572062417764,157.17452631932025,237.69045292235782,160.7459698087744,168.56567439165153,163.81332956039006,189.02494352352633,163.96639142441367,147.8513021533871,152.33368977285892,147.8513021533871,157.74187562869778,216.0658727998726,154.52757648799917,216.7291408766754,160.70107166205742,140.5201930468185,171.33936066184492,225.61645394459077,174.5381598665977,167.9150375191916,174.37411888139778,197.8935275027672,176.3016004536993,155.39953057920587,165.13861143344005,154.62771774553013,175.727457006449,211.42690875422852,167.4023770246419,212.94428786447963,177.12180537780014,156.7602505483822,169.37086884324344,211.713980477379,171.6264323849954,163.38482092493797,209.42737955788246,197.65905347083645,210.66349942084412,177.31926300891067,208.86550689384927,178.21825927288276,219.4287129898253,156.38452244636935,227.5787188678787,209.98415661898576,230.2406090938844,179.8614352854868,228.17708096344236,180.49499515243878,231.94324239376584,180.84697285587907,237.53968788311792,181.12855501939077,245.5999772994,180.47716175927775,274.1364524834076
train/016.jpg,52.61836490502243,110.07908338007613,150.52518768896564,105.22541514963348,87.91777021501424,112.08918840461075,115.47091713765778,110.27519118702328,67.62061216183363,104.14682220994577,71.0976032856575,112.25489965146723,131.50273038330693,101.30325900403777,133.58931745212223,106.7756473662044,64.7794373490924,125.61685595280974,142.8695662075408,120.20428047160676,87.72405080042077,128.55847306145213,118.5129765436058,125.42074814512341,75.99680392546658,122.40068791355431,75.17315113510584,130.2057786429128,128.59291783783854,119.6551786111199,131.41687026246046,125.73452063683021,75.64380987266603,125.45996970695634,130.51477434917302,121.69469980721402,89.81777800598516,161.1321105893894,120.33585372507505,159.22819542833392,103.90419174597706,158.04917517738633,105.3902263119939,167.5687509834029,87.26093447152698,186.89991717671694,128.4631847811984,182.44173302457867,105.27343657015126,178.0554550680253,106.74751358814332,185.06630917858257,107.32276315651883,185.67751184438097,108.29349680245953,194.19839607109233,111.49332252483894,219.1857991813726
train/017.jpg,233.15944090375515,123.12799526072362,335.2577979294443,124.01623616275461,265.13611337991426,125.20055736580076,284.92414680962065,124.41100989676515,248.21018952229147,115.92337461046584,248.49541354589024,121.91998763440789,310.14031908653743,116.51553521148165,310.9298665555731,122.14106092468273,242.60778429913137,138.1142135585055,323.7255047259252,139.01901839282186,264.9525297901517,137.9175168552609,294.1816598947326,139.72712652490824,253.74081770419548,130.0889880649088,254.29156847348327,140.7892887220232,309.16994868379646,130.83643553744113,311.84502384832876,141.69409355735414,254.60628319806588,135.39979905251272,309.6026814307317,136.02922850370703,257.91078781277787,173.37779147043562,290.6297315322497,174.6822011871164,269.54177445132143,169.68196394051648,270.3026801192161,180.98684814938255,252.60881078779707,195.97037521208216,307.04584500598094,198.00972663155744,274.73822515099084,191.19996253431216,276.0302119179502,196.66606039343262,275.3013988699999,200.44263709654038,275.16888740664393,209.5196723288128,274.94571615131974,240.49356390329115
train/018.jpg,87.66509736877303,177.5012834913028,194.2378029377753,172.85252861403717,122.24021177095455,187.32177817071934,140.1960274852914,180.87163077793892,104.57494323604914,171.98088707491803,102.71544128502507,180.87163077793892,162.21950371826662,170.17949455940322,166.34527367182514,178.48914390379684,102.94747827416273,192.57567269132758,186.31488190920024,194.21676331423848,125.21942244043835,196.27984866835106,157.10346882421376,194.54498143929194,115.04466057897983,188.40261368002822,110.96537817382874,198.9524819683183,167.41889559595506,187.88684234150006,170.32597041364926,199.9371363423005,114.20067111575167,192.57567269132758,169.20065112926653,192.52878438825346,108.34804902682164,235.53197115745655,142.1196501941818,236.80637120141895,119.0530093964593,235.53197115745655,123.00364953356751,250.9522116902264,118.53090617519918,261.97064245241734,188.47142330908613,261.2348567665201,137.8657189180042,258.2508370398576,134.22766747159145,263.97361459709805,140.72710769662444,288.029718823625,140.31833787060233,299.47527393692775,143.53930779754364,325.1695913260083
train/019.jpg,107.58547127513728,194.74816793916028,206.4918382278684,164.31489652743372,142.4880631109027,189.8446244404785,166.77160610255888,181.01659868300385,121.50179127011563,186.4273241468309,122.7279713342152,191.34145845253764,183.30738561983526,168.20054582745374,187.2989429872376,171.93792383390297,118.97042593510245,203.68707534666646,201.80579960205694,179.43294476088082,147.7418313897165,197.7374475091242,174.60153447246404,189.20407892825625,132.6522918655345,194.87653839854036,135.80935347855223,205.12417434869647,186.0223899518238,179.45287810252864,189.536353298691,189.77550138500422,134.29631793677495,198.33354934083604,187.09689198021618,182.9355176262603,153.69844179732988,234.94613546673514,181.5339294076585,223.76109934887586,165.2647859638471,231.51436302116792,169.8404825572996,241.4283723073002,150.83025105170069,247.7429587832367,206.39395290802136,231.96792295706234,173.90767734977808,243.2491800318845,175.8737055534947,246.90037526735816,181.25687801621132,256.87094687239875,184.06548973580644,265.43721261764176,191.88279235614266,287.01671266494986
train/020.jpg,148.4650176814915,104.17784243718181,256.30550937126316,98.35788230432608,186.74151470268367,102.6694828807505,203.98791700871155,101.09206803568495,164.92060934550327,93.52047677943641,165.1309313248894,100.2507801184708,228.75333007696727,90.944032532452,229.01623255103476,98.20014081962135,160.82216221940325,116.47422242408949,242.29788599815652,113.53286055474291,185.76238970370352,117.58101487608018,215.04910964149428,115.94981962216666,172.46155133065372,110.00322631152702,170.27653965647073,121.7266543334246,227.0028042782149,107.69215627153847,230.0282050578783,119.7937593908527,174.2683879077504,114.83546366828709,229.22983540755632,112.77651035990962,182.81043828779963,150.27987376897778,210.84898715913693,149.81833387004463,186.61814245540202,145.43370482836292,192.96431606829282,157.77989712969696,173.7255055337016,174.7275684255522,226.79742576402498,173.07937214522428,196.1043483637831,167.87839721557307,197.1298927158109,172.822986056887,197.09326613204587,180.44131553121733,197.09326613204587,190.98977172591032,201.08849391581433,221.83155305750017
train/021.jpg,122.16442403960265,105.51288511712626,220.14954565189376,77.04047747487849,153.86222160991628,97.67185098131756,178.7199681256578,90.72057958438589,133.73133964427714,94.7801220803306,134.50988204079454,99.78503748615047,192.62251091988446,79.37610466443064,198.35035855086028,82.37905390777723,135.0413066615163,118.4665757738293,213.11760637217773,96.94000456136162,160.59085606441053,112.1668084267974,188.57335787109713,104.50149996009984,146.08275805150683,109.85009116699096,148.43407966681528,120.36449159872441,199.36459314939003,95.1654222098701,202.47011226431854,104.39325043675404,148.16789231420054,112.77815204684298,201.3216618997595,98.64744863741186,167.06216914673803,147.76617285672995,195.22760864416043,139.460979158623,177.89503049198433,140.5442652931113,181.7467145257205,149.21055436938101,165.5751892968665,167.88790756700993,213.69094082641112,154.0911748635463,186.44224365157473,159.0397139136193,188.02886362440944,162.98482303524275,189.61891412659855,166.46681065114845,192.9602500258938,172.5474244924511,196.94309497368565,198.06198891877014
train/022.jpg,239.89119978119928,106.88083162377231,343.8367925097789,107.72619659563819,280.99211145767885,108.91808050275182,307.2206189396455,109.21903545409481,257.38645472374765,99.78686064809382,257.2675859878914,105.02163395858798,326.3554922729558,101.06415569521705,326.053864437236,106.93429742744182,252.03887876657956,117.84941555542312,334.6345952449253,120.06276112045386,277.35043017074275,120.35631042278006,307.95880782716864,121.93322816196944,265.7459329617227,112.47172172643023,263.7646773404936,123.42927832483144,320.1293780712861,113.96777188929227,322.6767067268067,124.31882166483533,265.3011612915193,116.11076266317609,320.2911132239408,117.16204115623765,277.68143897934,154.40635730427846,308.545440415112,155.07248683147787,293.61969813820383,153.2872596983094,293.22446128509256,165.064429742693,264.7723969929012,175.94922745219944,319.0743549982502,176.0516853010661,292.94128770428,173.8839298596194,292.94128770428,179.2875287256737,292.73075787817277,182.02441646305203,292.6605812694704,191.4982586302182,291.29564623141783,218.2671259987903
train/023.jpg,178.16995797776173,120.29295230950244,282.29385916965816,115.76863562497556,229.39516736164205,118.12333929762133,249.21848665285412,120.80660627334517,202.50773705316914,110.73066497660596,204.917201276373,117.68525489342706,264.6609619007704,113.03060809869362,266.4680600685116,119.16378975768423,190.26057214078511,134.89605415799227,274.76668539423883,132.74553817806242,218.13319519142257,134.76087369272977,251.01647321980877,133.13075794327125,207.29933106250246,125.56419356476347,205.57644449772613,138.4637545091502,262.60840743896216,126.40354855774517,262.60840743896216,137.97781214410168,207.69692026965447,130.9095595724503,262.6967605955058,131.04208930821272,228.00636617300566,172.82245676944348,254.80682384144168,170.42955876326064,249.18351352697968,168.99381995928036,250.73889723106618,174.61713027374236,213.71039568716174,202.6567412183343,263.4384976369518,199.82207742672762,243.55535589568657,189.0098598213095,242.67094079221826,196.60918849468115,241.28762486240126,204.51952028254968,241.73307203013692,215.5342138731792,242.9691205914258,242.8692815243421
train/024.jpg,64.87094950102801,118.62756360246365,165.24927577703642,115.42864060267581,96.90864803702358,123.18360545250762,124.53571031521476,122.26270337651331,82.36808894328186,115.81638884455319,81.78646657989252,120.17855657324898,145.787222115484,112.24231941986656,147.04643453320628,116.81677931067696,75.49948537793112,134.38596415904235,155.32771191154467,130.1352183401181,98.19612819316063,132.9040527729214,129.64852744205567,133.22149379048065,86.61382077711401,125.96246785713303,87.19878579788657,136.6868265753914,142.41948378125556,124.48055647019315,143.8233998314373,136.06286388623974,88.44671117618987,130.83717636520896,143.43342315092224,129.62824865528475,96.47075993603566,171.5384854173898,126.58420210764702,170.26159034252953,107.32436806825315,168.133431885794,109.13330275750202,177.7101449439702,92.35427751616263,197.67639388409233,139.12250950106534,196.88195567478377,110.55727475132798,189.0066551639056,112.69880383743262,193.94598837937056,113.94227233927954,199.88700455404242,113.42416046371473,210.18016048558795,115.87655667548584,235.08407131362998
train/025.jpg,121.1177178707502,90.71814440725123,221.92219812187446,84.33012350093095,153.85947158433783,89.02577390957306,182.91054089445336,87.33340341189488,136.28128007614842,84.15875646550771,136.68404101847358,88.693689767176,202.8491438860561,80.94150980428891,204.68867703569128,85.34670760995802,128.23834041401318,101.72107271126237,210.97900365811105,98.89278170263208,154.80462638893246,102.52020416969806,183.23065295082532,101.72880873679297,141.006650888782,94.48324703405586,139.8075669001793,105.93256512087927,197.90512016644055,92.4332002143428,199.06552402670098,103.88251830151081,141.60696648601547,100.04235512666723,196.57065572743392,98.04413967962887,156.3136706192653,136.69207735190972,186.97411928066944,135.63482050148082,171.3267178945975,133.8374838559929,171.4017831309845,142.72161316979094,150.8602650566332,159.2043228428681,193.75723102978068,157.69732158717161,172.5540738288617,152.26510775893098,173.32509772707695,158.01274045446667,173.290051186343,159.1692763017895,173.81574929873113,169.2977266011341,175.4227501598964,193.58451228588785
train/026.jpg,123.5578853320321,140.108675899508,227.571319736045,143.1664202361306,152.33075827084846,146.75968760718254,175.28890427401163,148.3294967389929,136.59089397979963,137.95321677751895,138.8967339715135,145.055371091891,195.54019463451272,139.50715242308567,195.38981376602635,147.12644978738666,131.66251995389007,155.35737214559413,217.34290045766465,160.8279669957511,153.75159090466298,159.60128033925426,186.37876342696305,162.88775524067427,143.1398406181576,150.6921616286011,141.95195812398177,162.80856307464356,198.02001187558287,153.6222717816445,201.8608319429331,165.73867322892542,142.50630328743512,155.7208641888887,197.42607062911418,158.69057042618593,146.78352273891224,200.53309945176642,177.66846760234472,201.95687350583347,154.23095625192227,197.57603026274072,156.8594621982733,209.4043070188435,145.09908858058557,223.53547442788178,202.14777724436968,226.7427571645095,164.34278499663665,219.543431023564,164.34278499663665,224.90027559290485,165.33226583963747,235.8528049354966,166.15114653840362,246.77121424825066,165.40050589807439,275.0015586344667
